County/City,R_SHARE,Year
Charlotte County,0.6621657400052952,1972
Charlottesville City,0.5942484834868569,1972
Chesapeake City,0.6795245398773007,1972
Chesterfield County,0.8523570232112946,1972
Clarke County,0.6912828321279025,1972
Clifton Forge City,0.6317264573991032,1972
Colonial Heights City,0.8798938287989383,1972
Covington City,0.6370913942628419,1972
Craig County,0.6344262295081967,1972
Culpeper County,0.7280047132757266,1972
Cumberland County,0.5775063184498737,1972
Danville City,0.7367580988413337,1972
Dickenson County,0.5622098421541318,1972
Dinwiddie County,0.624693685202639,1972
Emporia City,0.6882383153569595,1972
Essex County,0.6258445945945946,1972
Fairfax City,0.677324414715719,1972
Fairfax County,0.6625562790257967,1972
Falls Church City,0.6002427675500708,1972
Fauquier County,0.6771424414375091,1972
Floyd County,0.7611336032388664,1972
Fluvanna County,0.6729059429106223,1972
Franklin City,0.6498393758604865,1972
Franklin County,0.6573839662447257,1972
Frederick County,0.7517859644207873,1972
Fredericksburg City,0.6452974276527331,1972
Galax City,0.7263464337700145,1972
Giles County,0.6433578689099194,1972
Gloucester County,0.7191943127962085,1972
Goochland County,0.6098050458715596,1972
Grayson County,0.6748059814499338,1972
Greene County,0.7823834196891192,1972
Greensville County,0.5604740327640293,1972
Halifax County,0.6871466264606106,1972
Hampton City,0.6549125168236878,1972
Hanover County,0.812047134597087,1972
Harrisonburg City,0.7726401022799915,1972
Henrico County,0.8486689066942362,1972
Henry County,0.6284098469727212,1972
Highland County,0.7763289869608826,1972
Hopewell City,0.758815846756639,1972
Isle of Wight County,0.5926975658552851,1972
James City County,0.6197390185627641,1972
King George County,0.7005437055625261,1972
King William County,0.6913533834586466,1972
King and Queen County,0.5829571106094809,1972
Lancaster County,0.7164218958611482,1972
Lee County,0.6239144115796098,1972
Lexington City,0.6497584541062802,1972
Loudoun County,0.6946227041380837,1972
Louisa County,0.6354556803995006,1972
Lunenburg County,0.691358024691358,1972
Lynchburg City,0.7411403018446059,1972
Madison County,0.734147302087436,1972
Martinsville City,0.6131836863736959,1972
Mathews County,0.7244727150987613,1972
Mecklenburg County,0.6854656783757654,1972
Middlesex County,0.6929358922008984,1972
Montgomery County,0.7056159420289855,1972
Nansemond City,0.5786674693959463,1972
Nelson County,0.6722030711375744,1972
New Kent County,0.6752094627895515,1972
Newport News City,0.6739680492161143,1972
Norfolk City,0.5796849751574369,1972
Northampton County,0.6645260724377087,1972
Northumberland County,0.7157765500306936,1972
Norton City,0.6268088347296268,1972
Nottoway County,0.6821616670483169,1972
Orange County,0.7128456965624193,1972
Page County,0.7234113712374582,1972
Patrick County,0.7335321899080288,1972
Petersburg City,0.5567078735584502,1972
Pittsylvania County,0.7234271374798351,1972
Portsmouth City,0.5848617176128094,1972
Powhatan County,0.6642640364188164,1972
Prince Edward County,0.6595876288659794,1972
Prince George County,0.6770833333333334,1972
Prince William County,0.7226007746377852,1972
Pulaski County,0.7201329970190323,1972
Radford City,0.6868336886993603,1972
Rappahannock County,0.6819650937297996,1972
Richmond City,0.5758760678438893,1972
Richmond County,0.7755203171456888,1972
Roanoke City,0.6466813156150815,1972
Roanoke County,0.772751959034836,1972
Rockbridge County,0.7427795606023204,1972
Rockingham County,0.8167006109979633,1972
Russell County,0.589273112208892,1972
S. Boston City,0.7159309021113244,1972
Salem City,0.7479147358665431,1972
Scott County,0.6618026859504132,1972
Shenandoah County,0.8246182322998612,1972
Smyth County,0.7227108705457825,1972
Southampton County,0.6708966091117121,1972
Spotsylvania County,0.657295112091143,1972
Stafford County,0.7238702522872194,1972
Staunton City,0.7825410299943407,1972
Suffolk City,0.6954116498535633,1972
Surry County,0.5040151157298063,1972
Sussex County,0.5499351491569391,1972
TOTALS,0.678435216012969,1972
Tazewell County,0.6780725602324927,1972
Virginia Beach City,0.7655681338346771,1972
Warren County,0.6940451745379876,1972
Washington County,0.727025018578152,1972
Waynesboro City,0.7775494957041464,1972
Westmoreland County,0.6599660249150623,1972
Williamsburg City,0.5746460746460746,1972
Winchester City,0.7554869126971224,1972
Wise County,0.5994484967087707,1972
Wythe County,0.7396036387264457,1972
York County,0.7489604486993521,1972
Accomack County,0.351922448535018,1968
Albemarle County,0.5345338230067528,1968
Alexandria City,0.4169285893889867,1968
Alleghany County,0.4347482204060111,1968
Amelia County,0.339003164556962,1968
Amherst County,0.39796224153431226,1968
Appomattox County,0.4342333415902898,1968
Arlington County,0.4592342562697714,1968
Augusta County,0.5791743119266055,1968
Bath County,0.45967316816025305,1968
Bedford City,0.4399159663865546,1968
Bedford County,0.3580357142857143,1968
Bland County,0.5037593984962406,1968
Botetourt County,0.5054474708171206,1968
Bristol City,0.44094128398446425,1968
Brunswick County,0.22129395764523024,1968
Buchanan County,0.37683374083129584,1968
Buckingham County,0.32053682896379526,1968
Buena Vista City,0.4903614457831325,1968
Campbell County,0.44734993365076886,1968
Caroline County,0.26253953908721195,1968
Carroll County,0.6416154751012939,1968
Charles City County,0.16326530612244897,1968
Charlotte County,0.24431418522860493,1968
Charlottesville City,0.494133215703573,1968
Chesapeake City,0.25177705977382875,1968
Chesterfield County,0.5602921714343887,1968
Clarke County,0.4262481089258699,1968
Clifton Forge City,0.43590951932139493,1968
Colonial Heights City,0.4895621651579531,1968
Covington City,0.43143254520166896,1968
Craig County,0.46184419713831476,1968
Culpeper County,0.47486152535151255,1968
Cumberland County,0.3470394736842105,1968
Danville City,0.4027497925803011,1968
Dickenson County,0.46014834794335807,1968
Dinwiddie County,0.2760129351341069,1968
Emporia City,0.3706070287539936,1968
Essex County,0.3655268022181146,1968
Fairfax City,0.48701512163050625,1968
Fairfax County,0.48979278718707114,1968
Falls Church City,0.4575536284801461,1968
Fauquier County,0.4376249807721889,1968
Floyd County,0.6432004523607577,1968
Fluvanna County,0.4256410256410256,1968
Franklin City,0.42154255319148937,1968
Franklin County,0.36543090996629757,1968
Frederick County,0.4958411591092031,1968
Fredericksburg City,0.42265193370165743,1968
Galax City,0.5443915114768298,1968
Giles County,0.4336466464871754,1968
Gloucester County,0.37098991750687443,1968
Goochland County,0.3513435423288067,1968
Grayson County,0.5409139213602551,1968
Greene County,0.552614590058102,1968
Greensville County,0.16714060031595576,1968
Halifax County,0.2893869479235333,1968
Hampton City,0.3230080353309207,1968
Hanover County,0.5001382870839863,1968
Harrisonburg City,0.6569393382352942,1968
Henrico County,0.6251507510141432,1968
Henry County,0.2591960063058329,1968
Highland County,0.5790458372310571,1968
Hopewell City,0.4363043155865342,1968
Isle of Wight County,0.23283052351375333,1968
James City County,0.3549815498154982,1968
King George County,0.3776765375854214,1968
King William County,0.43027560674619497,1968
King and Queen County,0.27399903521466473,1968
Lancaster County,0.44931506849315067,1968
Lee County,0.4734546228322162,1968
Lexington City,0.5611510791366906,1968
Loudoun County,0.45907723169508524,1968
Louisa County,0.38092835519677093,1968
Lunenburg County,0.2943668993020937,1968
Lynchburg City,0.543363025301929,1968
Madison County,0.4870848708487085,1968
Martinsville City,0.3598130841121495,1968
Mathews County,0.4713719841555636,1968
Mecklenburg County,0.290145600337624,1968
Middlesex County,0.39618021547502447,1968
Montgomery County,0.6147051182125227,1968
Nansemond County,0.20940895046347055,1968
Nelson County,0.3298307063631057,1968
New Kent County,0.2762605042016807,1968
Newport News City,0.3446006096738515,1968
Norfolk City,0.3387868568564007,1968
Northampton County,0.35480624056366383,1968
Northumberland County,0.4117983963344788,1968
Norton City,0.39068666140489344,1968
Nottoway County,0.3341614906832298,1968
Orange County,0.4717290357825731,1968
Page County,0.539264705882353,1968
Patrick County,0.41459715639810424,1968
Petersburg City,0.3113976184080938,1968
Pittsylvania County,0.25620915032679736,1968
Portsmouth City,0.2515181509322918,1968
Powhatan County,0.2711227938415321,1968
Prince Edward County,0.3979854264894985,1968
Prince George County,0.32745221592102497,1968
Prince William County,0.42513111420314675,1968
Pulaski County,0.5334543254688445,1968
Radford City,0.5540144038410243,1968
Rappahannock County,0.4358033749082905,1968
Richmond City,0.39569208615827683,1968
Richmond County,0.4886418559690672,1968
Roanoke City,0.5121300986403625,1968
Roanoke County,0.5888562772202235,1968
Rockbridge County,0.5680119581464873,1968
Rockingham County,0.6640204865556978,1968
Russell County,0.4348512173128945,1968
S. Boston City,0.5017394665635871,1968
Salem City,0.5777096114519428,1968
Scott County,0.5353565705128205,1968
Shenandoah County,0.7669943820224719,1968
Smyth County,0.5432263357604348,1968
Southampton County,0.2614975294564804,1968
Spotsylvania County,0.3400324807145757,1968
Stafford County,0.3967911138537488,1968
Staunton City,0.6140423764021604,1968
Suffolk City,0.37949479940564634,1968
Surry County,0.22104818258664413,1968
Sussex County,0.29124934106483924,1968
TOTALS,0.4340804306103991,1968
Tazewell County,0.39107426353854297,1968
Virginia Beach City,0.4323035345238726,1968
Warren County,0.4337235649546828,1968
Washington County,0.5115511551155115,1968
Waynesboro City,0.6137969505392339,1968
Westmoreland County,0.39988590986879635,1968
Williamsburg City,0.46725949878738887,1968
Winchester City,0.5576246637699152,1968
Wise County,0.3969538315088053,1968
Wythe County,0.5224759442768921,1968
York County,0.3692781690140845,1968
Accomack County,0.47059703725871616,1964
Albemarle County,0.514806017418844,1964
Alexandria City,0.34361250632714246,1964
Alleghany County,0.4111731843575419,1964
Amelia County,0.6020544886109871,1964
Amherst County,0.4944547134935305,1964
Appomattox County,0.644684779741493,1964
Arlington County,0.3768187921932197,1964
Augusta County,0.5168418537983756,1964
Bath County,0.401244167962675,1964
Bedford County,0.48091988880465,1964
Bland County,0.456687898089172,1964
Botetourt County,0.46872207327971405,1964
Bristol City,0.3462261616975557,1964
Brunswick County,0.5757984705353126,1964
Buchanan County,0.32973048848961256,1964
Buckingham County,0.5660446395901939,1964
Buena Vista City,0.39809193408499566,1964
Campbell County,0.6247129579004921,1964
Caroline County,0.3595436324390996,1964
Carroll County,0.5885128538887081,1964
Charles City County,0.23961424332344214,1964
Charlotte County,0.6211453744493393,1964
Charlottesville City,0.45496702390766697,1964
Chesapeake City,0.48536598464099673,1964
Chesterfield County,0.6758919253217889,1964
Clarke County,0.4841341795104261,1964
Clifton Forge City,0.4043767840152236,1964
Colonial Heights City,0.6685082872928176,1964
Covington City,0.3583905177791641,1964
Craig County,0.3834405144694534,1964
Culpeper County,0.4843110504774898,1964
Cumberland County,0.5558927668184117,1964
Danville City,0.620873939012889,1964
Dickenson County,0.3800319205532896,1964
Dinwiddie County,0.4891481913652275,1964
Essex County,0.5090322580645161,1964
Fairfax City,0.40369282417121277,1964
Fairfax County,0.3867726398128702,1964
Falls Church City,0.3585109252765039,1964
Fauquier County,0.3743096383395689,1964
Floyd County,0.6150753768844222,1964
Fluvanna County,0.44874591057797164,1964
Franklin City,0.3836354728074473,1964
Franklin County,0.397245947359247,1964
Frederick County,0.4722323712093533,1964
Fredericksburg City,0.38467413441955195,1964
Galax City,0.4922316384180791,1964
Giles County,0.3777820785755758,1964
Gloucester County,0.455205135361429,1964
Goochland County,0.46014089729328883,1964
Grayson County,0.4888224181360202,1964
Greene County,0.5806159420289855,1964
Greensville County,0.49679132551449434,1964
Halifax County,0.6393229166666666,1964
Hampton City,0.39173546302943285,1964
Hanover County,0.6294671655270287,1964
Harrisonburg City,0.5069637883008357,1964
Henrico County,0.6959269996673162,1964
Henry County,0.34750733137829914,1964
Highland County,0.5166835187057633,1964
Hopewell City,0.5593041644702161,1964
Isle of Wight County,0.3948624687428961,1964
James City County,0.3846424797463896,1964
King George County,0.3724696356275304,1964
King William County,0.5392405063291139,1964
King and Queen County,0.4694425789120215,1964
Lancaster County,0.571281346616283,1964
Lee County,0.4014607002086715,1964
Loudoun County,0.37719936018612765,1964
Louisa County,0.441185949081534,1964
Lunenburg County,0.6204232448773933,1964
Lynchburg City,0.5966496376381133,1964
Madison County,0.5512220488819553,1964
Martinsville City,0.37417081260364843,1964
Mathews County,0.5026246719160105,1964
Mecklenburg County,0.6048377294274948,1964
Middlesex County,0.5107769423558898,1964
Montgomery County,0.542348922134527,1964
Nansemond County,0.349291975724882,1964
Nelson County,0.35240726124704025,1964
New Kent County,0.495970695970696,1964
Newport News City,0.4087433382250714,1964
Norfolk City,0.35752531719241065,1964
Northampton County,0.5111182726393813,1964
Northumberland County,0.5885028949545078,1964
Norton City,0.3110367892976589,1964
Nottoway County,0.5230051122471661,1964
Orange County,0.5133569359510782,1964
Page County,0.5174386418158332,1964
Patrick County,0.388771186440678,1964
Petersburg City,0.41839228295819936,1964
Pittsylvania County,0.5754465368140306,1964
Portsmouth City,0.3430573663624511,1964
Powhatan County,0.5492565055762082,1964
Prince Edward County,0.62623031496063,1964
Prince George County,0.543247344461305,1964
Prince William County,0.37297779761240657,1964
Pulaski County,0.4610466845078799,1964
Radford City,0.44818344252531267,1964
Rappahannock County,0.39840283939662824,1964
Richmond City,0.43243758944188265,1964
Richmond County,0.5850649350649351,1964
Roanoke City,0.4619595732734419,1964
Roanoke County,0.5484234234234234,1964
Rockbridge County,0.4577611319184353,1964
Rockingham County,0.4968312806409183,1964
Russell County,0.4088502782679517,1964
S. Boston City,0.6543678784590342,1964
Scott County,0.4890495199050599,1964
Shenandoah County,0.5553850446428571,1964
Smyth County,0.4816398390342052,1964
Southampton County,0.37163814180929094,1964
Spotsylvania County,0.3745173745173745,1964
Stafford County,0.43263061411549036,1964
Staunton City,0.5227112676056338,1964
Suffolk City,0.48061760840998685,1964
Surry County,0.4691588785046729,1964
Sussex County,0.5538738738738739,1964
TOTALS,0.46181448707480904,1964
Tazewell County,0.34310289901242436,1964
Virginia Beach City,0.44915109632283934,1964
Warren County,0.4296127562642369,1964
Washington County,0.4493821807934099,1964
Waynesboro City,0.46501875965570516,1964
Westmoreland County,0.4725890356142457,1964
Williamsburg City,0.4328714763497372,1964
Winchester City,0.4913229659679964,1964
Wise County,0.313976658126957,1964
Wythe County,0.5045198703735289,1964
York County,0.468304899045234,1964
Accomack County,0.47948396344741084,1960
Albemarle County,0.5946509863429439,1960
Alexandria City,0.47576950029647996,1960
Alleghany County,0.4879421221864952,1960
Amelia County,0.5144356955380578,1960
Amherst County,0.388310648518815,1960
Appomattox County,0.43070652173913043,1960
Arlington County,0.5139961284990321,1960
Augusta County,0.6735682083820337,1960
Bath County,0.5058731401722788,1960
Bedford County,0.47870416049991776,1960
Bland County,0.5074805505685218,1960
Botetourt County,0.567859021567596,1960
Bristol City,0.5237950894210367,1960
Brunswick County,0.31582537517053205,1960
Buchanan County,0.38858829316281357,1960
Buckingham County,0.4437354988399072,1960
Buena Vista City,0.5305010893246187,1960
Campbell County,0.48626465661641544,1960
Caroline County,0.3650190114068441,1960
Carroll County,0.6629092860976918,1960
Charles City County,0.3495850622406639,1960
Charlotte County,0.32903225806451614,1960
Charlottesville City,0.5508449004224502,1960
Chesterfield County,0.6171259221892932,1960
Clarke County,0.4631336405529954,1960
Clifton Forge City,0.5321707757065545,1960
Colonial Heights City,0.5315769081751259,1960
Covington City,0.4785071642785738,1960
Craig County,0.44777662874870733,1960
Culpeper County,0.5486368226186469,1960
Cumberland County,0.5475435816164818,1960
Danville City,0.6371567872722607,1960
Dickenson County,0.4441532258064516,1960
Dinwiddie County,0.34810126582278483,1960
Essex County,0.5425246195165622,1960
Fairfax County,0.5165347940758774,1960
Falls Church City,0.48183254344391785,1960
Fauquier County,0.5185637518319492,1960
Floyd County,0.7006161652772743,1960
Fluvanna County,0.5489208633093525,1960
Franklin County,0.41467304625199364,1960
Frederick County,0.5374185136897002,1960
Fredericksburg City,0.537221269296741,1960
Galax City,0.6296296296296297,1960
Giles County,0.46914721516061936,1960
Gloucester County,0.5,1960
Goochland County,0.4865637507146941,1960
Grayson County,0.5864718288641158,1960
Greene County,0.6423766816143498,1960
Greensville County,0.3821402747650036,1960
Halifax County,0.39574090505767523,1960
Hampton City,0.5147893030794165,1960
Hanover County,0.5939036381514258,1960
Harrisonburg City,0.7203980099502487,1960
Henrico County,0.6651616213442791,1960
Henry County,0.4116604642920432,1960
Highland County,0.5654506437768241,1960
Hopewell City,0.5423855963990998,1960
Isle of Wight County,0.359143846395971,1960
James City County,0.5049161364950838,1960
King George County,0.4858156028368794,1960
King William County,0.511943189154293,1960
King and Queen County,0.43947100712105797,1960
Lancaster County,0.5955555555555555,1960
Lee County,0.4629043358568479,1960
Loudoun County,0.5098909971740008,1960
Louisa County,0.4759967453213995,1960
Lunenburg County,0.35224884405212276,1960
Lynchburg City,0.5932604438642297,1960
Madison County,0.603750756200847,1960
Martinsville City,0.49161216946261016,1960
Mathews County,0.6094640820980616,1960
Mecklenburg County,0.4269960299955889,1960
Middlesex County,0.587018544935806,1960
Montgomery County,0.6625290923196276,1960
Nansemond County,0.2528649257937253,1960
Nelson County,0.34171075837742504,1960
New Kent County,0.5166994106090373,1960
Newport News City,0.5355608591885441,1960
Norfolk City,0.4350822080916069,1960
Norfolk County,0.42177708146821846,1960
Northampton County,0.4159698996655518,1960
Northumberland County,0.6060606060606061,1960
Norton City,0.5102230483271375,1960
Nottoway County,0.4013998782714547,1960
Orange County,0.542835190165194,1960
Page County,0.6252597552528284,1960
Patrick County,0.44980184940554824,1960
Petersburg City,0.485955540237808,1960
Pittsylvania County,0.476238370631129,1960
Portsmouth City,0.40636042402826855,1960
Powhatan County,0.5865963855421686,1960
Prince Edward County,0.5354698195395147,1960
Prince George County,0.42144927536231885,1960
Prince William County,0.46533073239936157,1960
Princess Anne County,0.44673983214977403,1960
Pulaski County,0.5874783944689841,1960
Radford City,0.5710851648351648,1960
Rappahannock County,0.4369230769230769,1960
Richmond City,0.6040703462006415,1960
Richmond County,0.6496350364963503,1960
Roanoke City,0.6227865701549912,1960
Roanoke County,0.6731451374519657,1960
Rockbridge County,0.6052998605299861,1960
Rockingham County,0.7027066356228172,1960
Russell County,0.4644491913335368,1960
S. Boston City,0.627039627039627,1960
S. Norfolk City,0.38085771087759157,1960
Scott County,0.5645013723696248,1960
Shenandoah County,0.6684949185352477,1960
Smyth County,0.5962454469038947,1960
Southampton County,0.30618181818181817,1960
Spotsylvania County,0.4601643444087174,1960
Stafford County,0.488026981450253,1960
Staunton City,0.6917162698412699,1960
Suffolk City,0.49611856033874385,1960
Surry County,0.2751212751212751,1960
Sussex County,0.3577521324636227,1960
TOTALS,0.5243651881070557,1960
Tazewell County,0.414444151043042,1960
Virginia Beach City,0.42481688927186556,1960
Warren County,0.49516129032258066,1960
Washington County,0.5358811549059542,1960
Waynesboro City,0.6957016794762312,1960
Westmoreland County,0.5299684542586751,1960
Williamsburg City,0.590983606557377,1960
Winchester City,0.6561354019746122,1960
Wise County,0.3989296006587073,1960
Wythe County,0.5750050070098137,1960
York County,0.549407114624506,1960
Accomack County,0.542467332820907,1956
Albemarle County,0.5718194254445964,1956
Alexandria City,0.5248343364338257,1956
Alleghany County,0.5525803310613437,1956
Amelia County,0.43113425925925924,1956
Amherst County,0.42590529247910863,1956
Appomattox County,0.4089165867689358,1956
Arlington County,0.5504845814977973,1956
Augusta County,0.680675569520817,1956
Bath County,0.5846518987341772,1956
Bedford County,0.5206748263314588,1956
Bland County,0.5716486902927581,1956
Botetourt County,0.6067056945183609,1956
Bristol City,0.5189470639282615,1956
Brunswick County,0.2528481012658228,1956
Buchanan County,0.46713511930903234,1956
Buckingham County,0.4363742010459035,1956
Buena Vista City,0.6075808249721293,1956
Campbell County,0.47785665990534143,1956
Caroline County,0.4606399187404774,1956
Carroll County,0.696636925188744,1956
Charles City County,0.7208287895310797,1956
Charlotte County,0.2786192321239873,1956
Charlottesville City,0.6219491947534451,1956
Chesterfield County,0.5312098402790527,1956
Clarke County,0.48909657320872274,1956
Clifton Forge City,0.6147540983606558,1956
Colonial Heights City,0.47744014732965007,1956
Covington City,0.5634238569955311,1956
Craig County,0.48841893252769386,1956
Culpeper County,0.5644494550920707,1956
Cumberland County,0.4291129643669447,1956
Danville City,0.5903442920010354,1956
Dickenson County,0.48147630364881866,1956
Dinwiddie County,0.3070776255707763,1956
Essex County,0.5548327137546468,1956
Fairfax County,0.5570880403574208,1956
Falls Church City,0.53125,1956
Fauquier County,0.5554971067859021,1956
Floyd County,0.7045779685264664,1956
Fluvanna County,0.5385179750550256,1956
Franklin County,0.48805695911805236,1956
Frederick County,0.5601190476190476,1956
Fredericksburg City,0.6025225225225225,1956
Galax City,0.6831238779174147,1956
Giles County,0.5183831925097054,1956
Gloucester County,0.5795254833040422,1956
Goochland County,0.5010046885465506,1956
Grayson County,0.6217672413793104,1956
Greene County,0.6348645465253239,1956
Greensville County,0.29076305220883536,1956
Halifax County,0.3072943610967408,1956
Hampton City,0.572440884233228,1956
Hanover County,0.5406949071870538,1956
Harrisonburg City,0.7829243000345661,1956
Henrico County,0.6019619923226387,1956
Henry County,0.47745981967855744,1956
Highland County,0.5802016498625114,1956
Hopewell City,0.5391353489686352,1956
Isle of Wight County,0.47080159593761334,1956
James City County,0.6254295532646048,1956
King George County,0.5169692186266772,1956
King William County,0.6215837421163279,1956
King and Queen County,0.5463576158940397,1956
Lancaster County,0.706605222734255,1956
Lee County,0.5476878612716763,1956
Loudoun County,0.5341201716738198,1956
Louisa County,0.47426924660354053,1956
Lunenburg County,0.2479692176143651,1956
Lynchburg City,0.6480670348505047,1956
Madison County,0.568561872909699,1956
Martinsville City,0.5967424880651503,1956
Mathews County,0.6542416452442159,1956
Mecklenburg County,0.33784393324312134,1956
Middlesex County,0.580048270313757,1956
Montgomery County,0.7010214971794481,1956
Nansemond County,0.40206422018348625,1956
Nelson County,0.37195715676728336,1956
New Kent County,0.5795454545454546,1956
Newport News City,0.5326286116983792,1956
Norfolk City,0.5401882693700217,1956
Norfolk County,0.4173992673992674,1956
Northampton County,0.5102947113443682,1956
Northumberland County,0.6268421052631579,1956
Norton City,0.5511684125705076,1956
Nottoway County,0.3376389306097927,1956
Orange County,0.5354581673306773,1956
Page County,0.6273472626289341,1956
Patrick County,0.4392553886348792,1956
Petersburg City,0.5810240411084603,1956
Pittsylvania County,0.3682319733128047,1956
Portsmouth City,0.4713186428821266,1956
Powhatan County,0.5408011869436202,1956
Prince Edward County,0.3143338954468803,1956
Prince George County,0.46241610738255035,1956
Prince William County,0.5095717884130982,1956
Princess Anne County,0.5052415432832594,1956
Pulaski County,0.6305127285765507,1956
Radford City,0.6245912361020275,1956
Rappahannock County,0.4781395348837209,1956
Richmond City,0.6178907678760922,1956
Richmond County,0.6788581623550402,1956
Roanoke City,0.6937961963292085,1956
Roanoke County,0.6983167488142844,1956
Rockbridge County,0.6650087770626097,1956
Rockingham County,0.7174381947901112,1956
Russell County,0.49141749723145073,1956
S. Norfolk City,0.42144638403990026,1956
Scott County,0.5844185515193054,1956
Shenandoah County,0.6918092706429639,1956
Smyth County,0.6622709605774569,1956
Southampton County,0.35294117647058826,1956
Spotsylvania County,0.5194154488517745,1956
Stafford County,0.5893665158371041,1956
Staunton City,0.7492914197371812,1956
Suffolk City,0.5750355618776671,1956
Surry County,0.32517214996174443,1956
Sussex County,0.3930896344516775,1956
TOTALS,0.5536836404585818,1956
Tazewell County,0.5255474452554745,1956
Virginia Beach City,0.5328352339756194,1956
Warren County,0.5882525697503671,1956
Warwick City,0.5638888888888889,1956
Washington County,0.5637575757575758,1956
Waynesboro City,0.7099792099792099,1956
Westmoreland County,0.5445440168687401,1956
Williamsburg City,0.6260096930533118,1956
Winchester City,0.6946475577654285,1956
Wise County,0.4641257741781801,1956
Wythe County,0.6564914264179386,1956
York County,0.6009566108643662,1956
Accomack County,0.5398848684210527,1952
Albemarle County,0.6031556299306717,1952
Alexandria City,0.5692011677282378,1952
Alleghany County,0.5287688183130542,1952
Amelia County,0.536428110896196,1952
Amherst County,0.402,1952
Appomattox County,0.49127445795875196,1952
Arlington County,0.6090709180868609,1952
Augusta County,0.6997335519573683,1952
Bath County,0.6265356265356266,1952
Bedford County,0.5447412665794882,1952
Bland County,0.5720823798627003,1952
Botetourt County,0.6150334753499695,1952
Bristol City,0.5230973745430375,1952
Brunswick County,0.39970877320713505,1952
Buchanan County,0.3864654171504395,1952
Buckingham County,0.4658242389431361,1952
Buena Vista City,0.5662251655629139,1952
Campbell County,0.47257628427964465,1952
Caroline County,0.47013698630136985,1952
Carroll County,0.6868061874431302,1952
Charles City County,0.4023529411764706,1952
Charlotte County,0.3655624036979969,1952
Charlottesville City,0.6013883814395323,1952
Chesterfield County,0.5570469798657718,1952
Clarke County,0.5287581699346405,1952
Clifton Forge City,0.5345516847515706,1952
Colonial Heights City,0.5173210161662818,1952
Craig County,0.4644808743169399,1952
Culpeper County,0.6032826261008807,1952
Cumberland County,0.5442443226311668,1952
Danville City,0.5849496685489811,1952
Dickenson County,0.47412109375,1952
Dinwiddie County,0.3976537216828479,1952
Essex County,0.524505588993981,1952
Fairfax County,0.6090088404509097,1952
Falls Church City,0.5981873111782477,1952
Fauquier County,0.5627210884353742,1952
Floyd County,0.716931216931217,1952
Fluvanna County,0.5773524720893142,1952
Franklin County,0.49080973671137607,1952
Frederick County,0.5753031269942566,1952
Fredericksburg City,0.6119521912350597,1952
Giles County,0.5294117647058824,1952
Gloucester County,0.5244379276637341,1952
Goochland County,0.46124031007751937,1952
Grayson County,0.6178308568254409,1952
Greene County,0.678030303030303,1952
Greensville County,0.4346678398592169,1952
Halifax County,0.4070162878109898,1952
Hampton City,0.525236141589543,1952
Hanover County,0.5975642043950226,1952
Harrisonburg City,0.778164116828929,1952
Henrico County,0.6661677580293108,1952
Henry County,0.4433649289099526,1952
Highland County,0.6225402504472272,1952
Hopewell City,0.4957678355501814,1952
Isle of Wight County,0.4452391595887349,1952
James City County,0.6022857142857143,1952
King George County,0.5293577981651376,1952
King William County,0.5738993710691824,1952
King and Queen County,0.5123456790123457,1952
Lancaster County,0.614922383575363,1952
Lee County,0.5198515352603756,1952
Loudoun County,0.5485961123110151,1952
Louisa County,0.5225598526703499,1952
Lunenburg County,0.3527180783817952,1952
Lynchburg City,0.6475477212530825,1952
Madison County,0.6495507060333762,1952
Martinsville City,0.5582860743541272,1952
Mathews County,0.638683680322364,1952
Mecklenburg County,0.42456219128872924,1952
Middlesex County,0.5773955773955773,1952
Montgomery County,0.706792933891823,1952
Nansemond County,0.3287362792006755,1952
Nelson County,0.3756345177664975,1952
New Kent County,0.5278422273781903,1952
Newport News City,0.40464708461201226,1952
Norfolk City,0.5432998389199969,1952
Norfolk County,0.4530342156229826,1952
Northampton County,0.5011503067484663,1952
Northumberland County,0.6810631229235881,1952
Nottoway County,0.5101754385964913,1952
Orange County,0.6216877293110477,1952
Page County,0.6459400146305779,1952
Patrick County,0.4575208913649025,1952
Petersburg City,0.544892836454914,1952
Pittsylvania County,0.4192753623188406,1952
Portsmouth City,0.367427701674277,1952
Powhatan County,0.5249294449670743,1952
Prince Edward County,0.5934497816593887,1952
Prince George County,0.46397941680960547,1952
Prince William County,0.491350531107739,1952
Princess Anne County,0.5104333868378812,1952
Pulaski County,0.620317320405465,1952
Radford City,0.5773313115996968,1952
Rappahannock County,0.543459174714662,1952
Richmond City,0.6027566344373586,1952
Richmond County,0.6890995260663507,1952
Roanoke City,0.6599991577883522,1952
Roanoke County,0.6895484758193904,1952
Rockbridge County,0.6590184831102613,1952
Rockingham County,0.7310924369747899,1952
Russell County,0.4732516919110538,1952
S. Norfolk City,0.37901277183293064,1952
Scott County,0.6113349798518133,1952
Shenandoah County,0.7111553784860558,1952
Smyth County,0.6497801231310466,1952
Southampton County,0.3670129052565313,1952
Spotsylvania County,0.48977889027951604,1952
Stafford County,0.5634984025559105,1952
Staunton City,0.7307256235827665,1952
Suffolk City,0.5717307014451886,1952
Surry County,0.4115308151093439,1952
Sussex County,0.47974068071312803,1952
TOTALS,0.5632454344033863,1952
Tazewell County,0.558300224563828,1952
Virginia Beach City,0.5979005020538567,1952
Warren County,0.5789635081263416,1952
Warwick City,0.5400065316786414,1952
